xypos5445	the student does not help the scientists that do not dance	0.309904545455 0.137385636364 -0.0726383818182 -0.213505727273 0.310312090909 0.0775911818182 -0.411962363636 -0.0752595454545 -0.0758045872727 0.115895636364 0.265485109091 0.264034181818 -0.209706327273 0.105186727273 0.439703527273 0.369722363636 0.379135454545 -0.0246986363636 -0.0778371818182 -0.542797272727 -0.0570256363636 0.221971818182 0.236102454545 0.0992981818182 0.281183636364 -1.83021636364 -0.6696 -0.297669454545 -0.044558 -0.544100545455 3.45910909091 0.231681818182 -0.615662727273 -0.682460454545 -0.0504622490909 -0.107764563636 0.0967438181818 0.0366180909091 0.212533909091 -0.139586818182 -0.340611545455 0.012259 0.0311490909091 0.271632363636 0.193976181818 -0.0237810909091 -0.0477842 0.0733424736364 -0.200911454545 0.112525018182
xypos257	the scientist that is being followed by the students does not sleep	0.33321325 0.13567875 -0.0634809666667 -0.216232583333 0.304899166667 0.219846833333 -0.420600175 -0.171481166667 -0.077926705 -0.0228728333333 0.248781166667 0.131158833333 -0.293454916667 -0.0578899166667 0.460730916667 0.240339658333 0.0494854166667 0.0334005583333 -0.346448583333 -0.246947416667 -0.072891 0.2788795 0.284263583333 0.0150975 0.269836666667 -1.73647583333 -0.394215416667 -0.0950546666667 -0.09315425 -0.123807833333 3.29897 -0.166749166667 -0.328794166667 -0.69757975 -0.000618395 -0.05741285 0.247671666667 0.08412925 0.194518583333 -0.00102975 -0.218830833333 0.1170025 -0.118032910833 0.257898666667 0.100709916667 -0.0208956083333 -0.134002516667 -0.121641916667 -0.0747565 0.02801035
xypos4901	the lawyer is meeting the student that followed the man	0.1859043 0.3661069 -0.3478116 0.0436593 0.586744 0.1165596 -0.44480361 -0.012575 -0.149487069 -0.2457805 0.0494444 -0.111452 -0.4876023 0.0835715 0.34004515 -0.0646736 -0.0078141 -0.050213 -0.3293399 -0.0572147 0.0572907 0.253635 -0.0666673 -0.001367 -0.0209591 -1.95227 -0.2953885 -0.0154127 -0.4443051 -0.0456513 3.26179 -0.276449 -0.432179 -0.4230817 0.057650039 -0.17475553 0.1661909 0.0313513 0.1606414 -0.030774 -0.2587737 0.2218356 -0.265449 0.0196698 0.0550127 -0.1043153 -0.22357653 -0.0370251 0.0286254 -0.09683058
xypos5461	the professor is helping the students that do not dance	0.069927 0.293214 -0.29104946 -0.2372586 0.335295 0.0542788 -0.35292961 -0.1801161 -0.174707046 0.0372216 0.20743662 0.137142 -0.2314329 -0.070992 0.28501508 0.1543721 0.310486 0.17529693 -0.1275069 -0.2818868 0.0363638 0.30878 0.16069656 0.172703 0.191973 -1.760478 -0.5330689 -0.3071086 -0.2228992 -0.4946784 3.39834 0.122813 -0.4558753 -0.7035215 0.009326126 -0.02353002 0.0443862 0.1236147 0.2904783 -0.0404023 -0.3187869 0.0143261 -0.035092 0.1574491 0.1200999 0.0015207 0.00238068 -0.123951579 -0.1333026 0.14058162
xypos7264	the men that did not help the scientist call the lawyers	0.309718545455 0.0843454545455 0.0354197 -0.0314867272727 0.444170909091 -0.000843718181818 -0.473439272727 0.103576 -0.131127335455 -0.245994 0.058664 0.143257818182 -0.3973696 -0.0176205454545 0.447847863636 0.171573990909 0.148617363636 -0.179357272727 -0.265539909091 -0.411460909091 -0.0577184545455 0.325285454545 0.177013181818 -0.0792703181818 0.0978563636364 -2.02769090909 -0.479437272727 -0.307648636364 -0.181278 -0.340657272727 3.18047636364 0.00404909090909 -0.645675454545 -0.602041818182 0.0152861263636 -0.144697118182 0.102982363636 -0.0259048181818 0.137444454545 -0.1100303 -0.169857909091 0.152612 0.0980126363636 0.312967090909 0.225551363636 -0.0276581727273 -0.269289845455 0.110543636364 -0.151939181818 -0.0723640727273
xypos8866	the scientists that did not dance meet the doctor	0.381215888889 0.188205777778 -0.220338844444 -0.127812888889 0.272840333333 0.0867316777778 -0.485906666667 0.099483 -0.0781678288889 -0.0626748888889 0.338136444444 0.237869555556 -0.292819444444 0.271878888889 0.502385977778 0.316079555556 0.190809 -0.0978502222222 -0.308935444444 -0.402306666667 0.00149422222222 0.27478 0.303635555556 0.00801111111111 0.273367444444 -1.79199777778 -0.662791111111 -0.233634 -0.292834222222 -0.369901222222 3.18697777778 0.0683055555556 -0.606551111111 -0.560590444444 0.0838593622222 -0.0959733555556 0.223658777778 0.175415333333 0.170223666667 -0.0849952222222 -0.283681111111 0.0863233333333 -0.0182778888889 0.126724 0.222465 0.0733331555556 -0.0381622444444 0.0590474444444 -0.251372333333 -0.0427944222222
xypos1158	the professors that are following the man were dancing	0.238330444444 0.129915111111 -0.227708888889 -0.285377222222 0.320104 0.188317333333 -0.490877777778 -0.111786888889 -0.43721894 -0.184946888889 0.107963666667 -0.0849255555556 -0.318511111111 0.0868216666667 0.402660111111 -0.0613315555556 0.0390972222222 0.0213133333333 -0.479564333333 -0.414424444444 0.0148264444444 0.320446666667 0.387893444444 0.0449477777778 0.0140688888889 -1.50236666667 -0.534113966667 -0.0705707777778 -0.298231444444 -0.287684444444 3.26116666667 0.117835555556 -0.150442666667 -0.509816555556 0.175213806667 0.110756644444 0.151707777778 -0.0206180888889 -0.120637444444 0.0553777777778 -0.381587111111 0.061644 0.03382 0.331478355556 0.156103777778 -0.123459666667 -0.287973355556 -0.173192222222 -0.176157777778 -0.4495592
xypos4886	the lawyer that recommends the man is not being called by the scientist	0.333888769231 0.0790165384615 -0.201705276923 -0.0279757692308 0.489061538462 0.247224307692 -0.447888161538 -0.176483384615 -0.0104315915385 -0.138268207692 0.192641307692 0.231800769231 -0.382864538462 0.0605953076923 0.365246192308 0.114101838462 0.143026461538 0.0238630769231 -0.309563076923 -0.150422 -0.096471 0.225671846154 0.143355923077 -0.0286478461538 0.0565400769231 -1.97938692308 -0.406937692308 0.0263480769231 -0.246145538462 -0.0875861538462 3.05828769231 -0.50781 -0.425754615385 -0.525039076923 -0.01540297 -0.140289946154 0.166845307692 0.0690428461538 0.172711846154 -0.0667686153846 -0.0492481538462 0.260026153846 -0.0908834561538 0.164944384615 0.115774 -0.0772387923077 -0.3571381 -0.0422800769231 0.0525320769231 0.0243996307692
xypos4483	the students are not helping the men that are meeting the lawyer	0.348634166667 0.204748916667 -0.0736657166667 -0.100259 0.4947675 0.0337863333333 -0.421516833333 -0.0246561666667 -0.228358390833 -0.310834583333 0.0357093333333 -0.07384 -0.319720833333 -0.0516113333333 0.393854791667 0.093457 0.210454083333 -0.0771825833333 -0.13107575 -0.446698 -0.00811108333333 0.251845833333 0.293577916667 0.111981666667 -0.11082 -1.72374833333 -0.289564166667 -0.25472625 -0.332667666667 -0.328341916667 3.48256666667 0.241751666667 -0.4271575 -0.638264166667 0.172303115833 -0.040733775 0.0437445833333 0.0558990333333 -0.0468688333333 -0.0121096666667 -0.386364166667 0.0257475 0.172348333333 0.30896825 0.21341325 -0.0431833333333 -0.375933775 0.0735796666667 -0.158329916667 -0.214203733333
xypos1717	the women that call the lawyers did not dance	0.0806026666667 0.127985555556 -0.298007033333 -0.0104794444444 0.331758888889 0.122980233333 -0.392321222222 0.101465222222 -0.21012894 -0.0936915555556 0.0448493333333 -0.0132215555556 -0.334659111111 0.0615548888889 0.534690422222 0.141156222222 0.0709356666667 -0.252413444444 -0.184208111111 -0.624287777778 0.0423986666667 0.439276666667 0.227640555556 0.122680722222 0.0743192888889 -1.84547555556 -0.651318888889 -0.261822888889 -0.199249777778 -0.533934444444 3.28458888889 0.170754444444 -0.559147777778 -0.498828333333 -0.0401217488889 -0.255965577778 0.288096666667 -0.0959935555556 -0.071628 -0.115751366667 -0.237166333333 0.08002 0.0554198888889 0.392478444444 0.182065 -0.0723824 -0.274448911111 -0.0910944444444 -0.248560111111 0.000521688888889
xypos4954	the men that did not follow the doctors were not being called by the professors	0.407919533333 -0.0715658666667 -0.0394342133333 -0.325879866667 0.256731533333 0.17995654 -0.513129466667 -0.00190993333333 -0.308639646 -0.229967053333 0.2114618 0.121122666667 -0.408808666667 -0.0671286 0.4546647 0.1822636 0.0324286666667 -0.150752666667 -0.309255333333 -0.424119533333 -0.1147082 0.253207 0.431912 0.00250866666667 0.0329003333333 -1.81188666667 -0.513723333333 -0.170094133333 -0.241175066667 -0.328064 3.34439333333 0.042974 -0.360068933333 -0.609612 0.113543759333 -0.0861890866667 0.320253066667 0.0674031333333 -0.0447817333333 0.0625144 -0.2812386 0.0477308666667 0.104802271333 0.387355933333 0.131940733333 -0.0956153733333 -0.427065686667 0.035572 -0.156883666667 -0.209292853333
xypos573	the woman that the professor calls sleeps	0.190924285714 0.332534571429 -0.335594285714 -0.189782571429 0.6270829 0.244726142857 -0.366195285714 -0.116728571429 -0.0261129228571 -0.290208714286 0.0398962857143 0.0135817714286 -0.2176618 0.126713171429 0.418784571429 0.0627501428571 -0.125547142857 0.160022857143 -0.226133571429 0.0612342857143 0.0525625714286 0.508497142857 0.0293345142857 -0.00705557142857 0.311005714286 -1.82763428571 -0.348578428571 0.0978588571429 -0.250040428571 -0.148467 2.67810142857 -0.219832285714 -0.332417571429 -0.331433877143 -0.147874677143 -0.0134767428571 0.0463864285714 0.0150375714286 0.378284714286 -0.088755 -0.197832285714 0.266974285714 -0.186927142857 0.081251 0.0771471428571 -0.0572324285714 -0.0440536 -0.325102857143 -0.0326565714286 0.0138021714286
xypos4870	the doctors met the professor that calls the lawyers	0.337175555556 0.173740222222 -0.264126522222 -0.144549777778 0.248721144444 0.064237 -0.470777777778 0.06826 -0.13180841 -0.294848333333 0.069596 0.0731528888889 -0.360066955556 0.0282635777778 0.302441388889 0.0760221111111 -0.0923086666667 -0.190084444444 -0.0953565555556 -0.189695111111 0.148619666667 0.430953333333 0.0980927333333 -0.148234722222 -0.00744622222222 -1.97322222222 -0.329635444444 -0.248539666667 -0.693278111111 -0.139519888889 3.03083333333 -0.169731777778 -0.478384777778 -0.619071111111 -0.0252004011111 -0.198012811111 0.137707555556 0.0549685555556 0.331193777778 0.0781024444444 -0.218525888889 0.322108888889 -0.0672944444444 0.226823888889 0.192378888889 -0.0179605555556 -0.278267255556 0.196273333333 -0.275117777778 -0.0383505333333
xypos645	the man that the scientist met was dancing	0.13230275 0.3340825 -0.35653 -0.111138125 0.548334 0.13698625 -0.5916 -0.04436025 -0.2473488075 -0.1503075 0.23483675 0.0967125 -0.45717375 0.25790625 0.368417625 0.0084497375 0.07543525 0.19757625 -0.576867375 -0.09030075 -0.02104 0.503215 0.134897625 -0.1240725 0.28926625 -1.9193325 -0.50976625 0.0492665 -0.351313875 -0.08346125 2.85478 -0.2959625 -0.43323375 -0.406802375 0.0266530325 -0.0496129 0.109014125 0.183085125 0.078448875 -0.03682 -0.22140425 0.2947975 -0.23448 -0.122800725 0.24606625 -0.1650466625 -0.242770025 -0.3414575 -0.0642375 -0.1875131
xypos6164	the women that slept are helped by the student	0.187293333333 0.152228444444 0.000834888888889 -0.292178666667 0.339315366667 0.237518555556 -0.589735666667 -0.145784444444 -0.18600194 -0.224958333333 0.144616555556 -0.179502222222 -0.308955111111 -0.0341726666667 0.420653444444 0.065394 0.00777 -0.0567323333333 -0.223583666667 -0.348538888889 0.011552 0.371752444444 0.263367777778 0.0272022222222 0.00217017777778 -1.53417222222 -0.387221222222 -0.256502 -0.254844444444 -0.240291777778 3.20604 0.227475555556 -0.189415555556 -0.580550777778 0.0132915844444 0.0986609777778 0.0337022222222 0.113291466667 0.0838814444444 -0.0548883333333 -0.408473333333 0.0173056666667 0.0920393333333 0.223310666667 0.260852555556 -0.121493 -0.310646466667 -0.337253333333 -0.191398444444 -0.311479422222
xypos2431	the men did not recommend the doctors	0.401840428571 -0.0915757142857 -0.146882085714 -0.365652857143 0.268654285714 0.0948393 -0.338873142857 0.236227857143 -0.0526400657143 -0.330250571429 0.220122857143 0.0623457142857 -0.326545714286 -0.01461 0.505507285714 0.290345142857 0.00628571428571 -0.238838571429 -0.246314285714 -0.558858571429 -0.163258857143 0.276265714286 0.366585714286 0.02385 -0.0861322857143 -1.84052857143 -0.532328285714 -0.259665142857 -0.215778571429 -0.41886 3.15137142857 0.320045714286 -0.59929 -0.470368571429 0.205586322857 -0.0981500285714 0.465990857143 0.199811428571 0.127993142857 -0.0970442857143 -0.284465714286 -0.0283757142857 0.220362714286 0.534269428571 0.279756428571 -0.105793371429 -0.234752885714 0.141898571429 -0.181887285714 0.00335285714286
xypos3304	the doctors recommended the students that were followed by the women	0.303420818182 0.0458876363636 -0.121715 -0.368833363636 0.103164090909 0.298809 -0.512372818182 -0.118717272727 -0.0796755172727 -0.314258454545 0.222799909091 -0.241106363636 -0.243822 -0.124857181818 0.370651954545 -0.0458550909091 -0.212117272727 -0.179542818182 -0.384658454545 -0.358139 0.0972124545455 0.276236727273 0.336616363636 -0.0928872727273 -0.0894786727273 -1.58947272727 -0.362909545455 -0.302255090909 -0.517267909091 -0.199570909091 3.4147 0.169059090909 -0.261283636364 -0.561386090909 0.158909671818 -0.0167923909091 0.355134545455 0.104792363636 0.0416149090909 0.0881990909091 -0.340849090909 -0.0121272727273 0.177686363636 0.268680818182 0.175804909091 -0.110277545455 -0.299307754545 -0.0277211818182 -0.188775 -0.3153378
xypos7443	the doctors were not called by the professors that recommend the lawyer	0.413171666667 -0.0949970833333 -0.1212753 -0.2791065 0.200369666667 0.185064083333 -0.463724166667 -0.0237120833333 -0.2303050575 -0.214895641667 0.134768083333 0.112575 -0.283595833333 0.00268608333333 0.370665875 0.113600333333 -0.00308558333333 -0.200321666667 -0.170159166667 -0.3919655 0.0464789166667 0.265837833333 0.279664166667 -0.073875 -0.103468166667 -1.75626666667 -0.417874833333 -0.241775333333 -0.478480666667 -0.21491025 3.10318333333 -0.142431666667 -0.400063666667 -0.600999166667 0.100736365833 -0.138424691667 0.315501583333 0.049244 0.200125333333 0.101750666667 -0.199182416667 0.188326083333 0.0826975 0.409771583333 0.160637166667 -0.100315416667 -0.444567108333 0.178489083333 -0.16624175 -0.0640285666667
xypos7337	the professor that is not calling the scientists did not recommend the students	0.285996384615 0.123334769231 -0.156419861538 -0.290714461538 0.308047615385 0.0697679307692 -0.375055084615 -0.164544162308 -0.117400822308 -0.133717230769 0.153649538462 0.182004853846 -0.204242538462 -0.06366 0.386890192308 0.294761461538 0.203417230769 -0.0457878461538 -0.199689153846 -0.343449230769 -0.0117571538462 0.165133846154 0.267862353846 -0.0627463461538 0.202663076923 -1.89781538462 -0.440022846154 -0.193843692308 -0.321560153846 -0.309677230769 3.24106923077 -0.0711830769231 -0.574494846154 -0.780413846154 0.0142054915385 -0.232271946154 0.236956923077 0.134190384615 0.186701076923 -0.00665946153846 -0.267377615385 0.0374315384615 0.00521453846154 0.345785923077 0.130885692308 0.0575715692308 -0.132667330769 0.251163615385 -0.146020923077 0.101062630769
xypos4116	the woman was not helping the lawyers that the men are recommending	0.349738166667 -0.0270453333333 -0.114842691667 -0.172504 0.517495 0.233753583333 -0.382781833333 0.0887971666667 -0.0854175575 -0.226413666667 0.0909435833333 -0.0144928333333 -0.360855 -0.0376978416667 0.443917291667 0.0618721666667 0.00898333333333 -0.126245083333 -0.21204625 -0.414194 -0.0439075833333 0.332695666667 0.258811833333 -0.018091125 -0.106231666667 -1.84973666667 -0.4089475 -0.11211375 -0.158885 -0.298327666667 3.14356333333 0.0501608333333 -0.3911325 -0.524722261667 0.166139865833 -0.0938093583333 0.150446333333 0.0657770166667 -0.062884 -0.193186166667 -0.30495225 0.0299780833333 0.188381666667 0.306657833333 0.105816583333 -0.164194833333 -0.398852108333 -0.0668858333333 -0.0795695833333 -0.2051244
xypos6205	the lawyer that slept is not being recommended by the women	0.31598 0.0102577272727 -0.198204418182 -0.164254363636 0.440611818182 0.322440545455 -0.432188827273 -0.0525467272727 -0.0823227690909 -0.246479181818 0.172905363636 0.0343836363636 -0.341763727273 -0.113558181818 0.571007363636 0.190419636364 0.00316036363636 -0.0523519090909 -0.193112090909 -0.357152090909 -0.0720338181818 0.383005818182 0.303468727273 0.00147818181818 0.00814769090909 -1.77421909091 -0.315289454545 0.0184294545455 -0.204250181818 -0.139263363636 3.07207818182 -0.190689090909 -0.292988181818 -0.535624272727 0.06523266 -0.115232836364 0.314316272727 0.175972090909 0.0570539090909 -0.056629 -0.216602090909 0.172460909091 0.0865059154545 0.305952272727 0.064342 -0.158577545455 -0.499232745455 -0.238302818182 -0.0519646363636 -0.0257958909091
xypos4471	the doctors that do not meet the professors are called by the woman	0.419104615385 0.143792 -0.0850722769231 -0.243697538462 0.272762384615 0.162120692308 -0.44296 -0.0317601538462 -0.214294668462 -0.204620823077 0.183200169231 0.130209230769 -0.221943076923 0.0886203846154 0.429591576923 0.240378 0.0863365384615 -0.0815999769231 -0.0736996923077 -0.431166384615 -0.120347153846 0.234210307692 0.326090538462 0.117678461538 0.0732253076923 -1.80723384615 -0.524478461538 -0.143102692308 -0.306827692308 -0.325736923077 3.36294615385 0.108233846154 -0.463302615385 -0.525805087692 0.0601451069231 -0.0832325615385 0.168712384615 0.0404092461538 0.153841846154 -0.0214161538462 -0.306296846154 0.149293769231 0.115763846154 0.305318 0.188126307692 -0.0297699230769 -0.309270638462 0.04100517 -0.134704692308 -0.0990859846154
xypos5688	the men followed the professors that danced	0.0202712857143 0.132543428571 -0.221438571429 -0.343423857143 0.323082714286 0.0690094285714 -0.400714571429 0.00760428571429 -0.473331494286 -0.206223714286 0.0589005714286 -0.311311428571 -0.416300142857 0.0434005714286 0.284131571429 -0.226637714286 -0.00501357142857 -0.00418 -0.532139857143 -0.488934142857 0.0518297142857 0.406772857143 0.265941428571 -0.0479671428571 0.0204112857143 -1.44086485714 -0.455289285714 -0.126206857143 -0.502338142857 -0.391617142857 2.82696285714 0.189958571429 -0.246999428571 -0.381195285714 0.0417548942857 -0.0333934571429 0.0748834285714 0.098934 -0.0889095714286 0.153902714286 -0.317522857143 0.0800118571429 -0.0205871428571 0.176696571429 0.169815285714 -0.164033285714 -0.1402186 -0.271798571429 -0.417433857143 -0.478816114286
xypos372	the professor that is called by the women is sleeping	0.298643 0.369307 -0.373371 -0.0335578 0.3621602 0.3702621 -0.32604932 -0.401254 0.020861954 -0.23559507 0.2851609 0.05856943 -0.3161869 -0.067895 0.3480171 0.2241121 0.094886 0.1816429 -0.3315844 -0.1188453 -0.123682 0.2654644 0.15501366 0.086986 0.11560816 -1.750936 -0.5012349 0.0514712 -0.3049016 -0.0962434 3.23134 -0.242937 -0.3066813 -0.532358 -0.077930574 -0.03081912 0.153858 0.1077782 0.2361313 0.0500003 -0.1860911 0.188445 -0.1029757 0.120772 0.1294343 0.0530919 -0.20481902 -0.3757 0.004819 -0.04611448
xypos7698	the professor was called by the man that was not meeting the doctor	0.296869230769 0.199392307692 -0.340948353846 -0.118947538462 0.481861692308 0.169849538462 -0.522306153846 -0.0913803076923 -0.223060822308 -0.285656515385 0.259781307692 0.215262307692 -0.536037307692 0.0485 0.393921653846 0.111941 -0.0728230769231 -0.00604923076923 -0.48408 0.0598032307692 0.00521084615385 0.282946461538 0.1697112 -0.140863846154 0.109362923077 -2.04818461538 -0.397620692308 -0.00214346153846 -0.403219076923 -0.016437 3.21660769231 -0.38553 -0.438699461538 -0.506077692308 0.0366234915385 -0.112091253846 0.280471538462 0.168074307692 0.223838461538 0.0136023076923 -0.179662230769 0.243420307692 -0.271268461538 -0.0673119230769 0.0440555384615 -0.00841661538462 -0.292387330769 -0.140537153846 0.0788296923077 -0.0747766
xypos7526	the lawyers were not being recommended by the students that are meeting the men	0.400125714286 0.00489542857143 -0.0723730214286 -0.220634857143 0.337031071429 0.0873225714286 -0.470935857143 -0.0634238571429 -0.288116477857 -0.343338571429 0.0860084285714 -0.0689517142857 -0.336257142857 -0.104499142857 0.47281225 0.0887088571429 0.0152710714286 -0.141481428571 -0.277764214286 -0.516916071429 0.0953919285714 0.254763857143 0.451057142857 -0.0382916785714 -0.169427071429 -1.67368857143 -0.278107142857 -0.164753857143 -0.446210714286 -0.245158571429 3.43607857143 0.06812 -0.333400714286 -0.667891428571 0.218573242143 -0.0803597357143 0.282401142857 0.0813718714286 -0.150675428571 0.0516418571429 -0.353196214286 0.0351910714286 0.179843933571 0.361627785714 0.128597571429 -0.115267357143 -0.483977521429 0.0618955 -0.176878857143 -0.3014562
xypos1947	the doctors that recommended the student do not dance	0.228574444444 0.0895144444444 -0.296075066667 -0.368770666667 0.146898888889 0.131749222222 -0.35665 -0.0205823333333 -0.0323722733333 0.0207124444444 0.266317911111 0.0915233333333 -0.160503777778 0.0985993333333 0.386191533333 0.184914 0.04655 -0.0520944111111 -0.0471076666667 -0.497895555556 0.0526553333333 0.300343333333 0.233991111111 0.143015555556 0.013026 -1.69654222222 -0.585594444444 -0.262192888889 -0.296317555556 -0.431560666667 3.32836666667 0.192586666667 -0.526246666667 -0.553223888889 0.0789415844444 -0.0487844666667 0.391172444444 0.0863498888889 0.272365888889 -0.0142267777778 -0.315473333333 0.0433985555556 0.00719 0.370275111111 0.193681 -0.172581777778 -0.0885359111111 0.0546219122222 -0.160209444444 0.161908355556
xypos9088	the students that sleep recommend the lawyers	0.364197142857 0.00109585714286 -0.136647671429 -0.404882571429 0.220592857143 -0.0388692857143 -0.186228571429 0.0449698571429 -0.00400006571429 -0.116792285714 -0.0543737142857 -0.0672611428571 -0.0999657142857 -0.00935428571429 0.455293 0.189383714286 -0.103913 -0.187221428571 -0.0147975714286 -0.614558571429 0.186092571429 0.482877142857 0.253654285714 0.0037195 -0.0629685714286 -1.52494428571 -0.313046857143 -0.329228285714 -0.375532571429 -0.25375 3.04722857143 0.182677142857 -0.523812857143 -0.726018571429 0.161112037143 -0.0614671714286 0.386332857143 -0.0266478571429 0.350981857143 -0.00119957142857 -0.363438142857 0.00960714285714 0.0464028571429 0.737522285714 0.218077142857 -0.105806571429 -0.0506957428571 0.0605938571429 -0.256007142857 0.0653463142857
xypos910	the professor that was being recommended by the doctors did not sleep	0.35131175 -0.0725649166667 -0.18754205 -0.369138166667 0.181315833333 0.244206008333 -0.481056666667 -0.0165211666667 -0.0926208716667 -0.1632795 0.344567416667 0.266863833333 -0.377916666667 -0.101825833333 0.4910535 0.29210275 -0.146261166667 -0.133205833333 -0.317608583333 -0.232983333333 -0.0109033333333 0.388966166667 0.393347883333 -0.178253333333 0.11598875 -1.79982583333 -0.343046583333 -0.122428 -0.227572333333 -0.0905091666667 3.149925 -0.1410225 -0.313416083333 -0.691131666667 0.0694945216667 -0.0680726 0.442331666667 0.257756833333 0.377502583333 0.04694775 -0.233619666667 0.1450835 -0.0460571608333 0.325594333333 0.108730666667 -0.0772284666667 -0.28767585 -0.08462 -0.0721909166667 0.0956862666667
xypos8628	the professor was recommended by the doctor that slept	0.293572 0.0605544444444 -0.26871 -0.358307555556 0.347148888889 0.234643444444 -0.531608888889 -0.0976 -0.116970051111 -0.335086111111 0.256618777778 0.195773333333 -0.370503888889 -0.0566166666667 0.459543555556 0.112457 -0.238744444444 0.0116744444444 -0.393105444444 0.00344555555556 0.117278888889 0.436030444444 0.255378288889 -0.214331111111 0.107567555556 -1.73304555556 -0.292820333333 -0.0715808888889 -0.427402 0.0152732222222 2.74296222222 -0.39183 -0.282398111111 -0.570138555556 0.116296028889 0.0429509777778 0.337155555556 0.302863555556 0.472387888889 0.0963047777778 -0.157586222222 0.267460222222 -0.122251111111 0.0877424444444 0.0636447777778 -0.0546285555556 -0.192058911111 -0.237730333333 -0.0157953333333 0.0093028
xypos3546	the scientists do not meet the lawyer that the doctors followed	0.480611727273 0.0719391818182 -0.0972026909091 -0.096847 0.245630272727 0.0711435454545 -0.494514545455 0.131152545455 -0.0782555172727 -0.169792090909 0.207876381818 0.129681454545 -0.336597272727 0.0855264545455 0.460471045455 0.262983090909 0.138830818182 -0.245903790909 -0.206971727273 -0.425253818182 -0.0606639090909 0.203214545455 0.242351818182 -0.0656354545455 0.113277272727 -1.87793636364 -0.484440454545 -0.208752272727 -0.321803363636 -0.255664818182 3.2617 0.0132436363636 -0.571487272727 -0.557760545455 0.0635187627273 -0.240379572727 0.185545454545 0.130821818182 0.283705818182 -0.0200169090909 -0.310552727273 0.139278272727 0.0972681818182 0.290044454545 0.187226909091 0.0124570909091 -0.238049845455 0.203828746364 -0.175729818182 -0.0433181636364
xypos1524	the doctor that met the lawyer was sleeping	0.44172975 0.166720625 -0.3328525 -0.1885635 0.51300875 0.1944695 -0.5671375 0.17478 -0.1079700575 -0.313286375 0.1707945 0.1889730375 -0.473083 0.06146375 0.502376375 0.08819975 -0.230609875 0.00057 -0.309291125 -0.072733625 0.02511775 0.63446125 0.08398375 -0.068765 0.06592625 -1.888145 -0.33621875 -0.0098835 -0.32110475 0.00802875 2.7770125 -0.26244125 -0.449105 -0.36347625 0.2136305325 0.056327475 0.3504565 0.130811 0.375460125 0.034087625 -0.13726125 0.4005115 -0.196898375 0.0779995 0.071625 -0.1165745 -0.397211275 -0.29223675 0.04067 -0.05220185
xypos1742	the man that follows the scientist danced	0.204894857143 0.243532857143 -0.277174285714 -0.131342142857 0.561264285714 0.143912857143 -0.407302857143 -0.133874285714 -0.123410065714 -0.0718728571429 0.103436285714 0.0224857142857 -0.408608714286 0.251021428571 0.244265857143 -0.0710963 0.131787142857 0.121775714286 -0.510479857143 -0.172595 -0.0595031428571 0.39108 0.0767791428571 -0.0257542857143 0.297248571429 -1.74444057143 -0.569887142857 0.150838857143 -0.303915428571 -0.233274285714 2.68586857143 -0.341261428571 -0.350736 -0.341994285714 -0.0571479628571 -0.0938281714286 -0.0109762857143 0.00485871428571 0.0474918571429 0.00309457142857 -0.144891 0.258977 -0.213295714286 -0.0437278571429 0.165485714286 -0.0974036142857 0.000435685714286 -0.257642857143 -0.119828571429 -0.226450685714
xypos8613	the lawyers are followed by the scientists that sleep	0.578168777778 -0.0549474444444 0.00295292222222 -0.0964418888889 0.146318111111 0.206831666667 -0.472498888889 -0.0643122222222 -0.0708256066667 -0.0751121111111 0.150361444444 0.0382242222222 -0.294994444444 0.108989222222 0.457902333333 0.167299555556 0.0352988888889 -0.329458 -0.392988111111 -0.535161 0.0684442222222 0.251346 0.456403333333 -0.166853722222 0.074153 -1.48781666667 -0.482196111111 -0.207153111111 -0.289085444444 -0.142767777778 3.24712222222 -0.105506666667 -0.234573333333 -0.749089666667 0.01695714 -0.116714577778 0.137707777778 0.00315046666667 0.176895888889 0.0935954444444 -0.348883 0.112769444444 0.0679444444444 0.454565111111 0.250331111111 0.0173718888889 -0.227835577778 -0.0221855555556 -0.314530777778 -0.281032755556
xypos1374	the doctors that recommended the lawyers are dancing	0.46658375 -0.0570055 -0.3036248375 -0.23459725 0.155209 0.220539125 -0.325655 0.019581 0.0049261925 -0.117483 0.12984725 0.0125995 -0.13356625 0.12885025 0.402645125 0.13337825 -0.0129775 -0.1859975 -0.094607375 -0.70081625 0.122026 0.32228625 0.33330375 0.0221508125 -0.194757 -1.5492 -0.46422125 -0.1315435 -0.463587875 -0.36482375 3.1054 0.14728875 -0.36632125 -0.562987375 0.1327492825 -0.062593775 0.30546 0.042863525 0.090139125 0.02269875 -0.312148375 0.161955375 0.16162625 0.57967065 0.25977 -0.169892125 -0.294725025 0.05593375 -0.2907685 -0.1192281
